area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Nontribal,Census Place,2450375,"Mapleville, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2450525,"Mardela Springs, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.818181818,1.000000000,0.636363636
Nontribal,Census Place,2450680,"Marlboro Meadows, MD",16.326537500,0.000000000,0.000000000,1.000000000,0.774193548,1.000000000,0.890322581,0.941935484,0.632258065
Nontribal,Census Place,2450685,"Marlboro Village, MD",10.533250000,0.000000000,0.000000000,1.000000000,0.990000000,1.000000000,1.000000000,1.000000000,0.980000000
Nontribal,Census Place,2450750,"Marlow Heights, MD",5.371957500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2450775,"Marlton, MD",15.799875000,0.000000000,0.000000000,1.000000000,0.993333333,1.000000000,0.946666667,0.986666667,0.846666667
Nontribal,Census Place,2450965,"Martin's Additions, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2451025,"Marydel, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2451075,"Maryland City, MD",20.118507500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.973821990,1.000000000,0.931937173
Nontribal,Census Place,2451125,"Maryland Park, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2451425,"Maugansville, MD",6.846612500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2451575,"Mayo, MD",25.174467500,0.000000000,0.000000000,1.000000000,0.983263598,1.000000000,0.979079498,0.979079498,0.907949791
Nontribal,Census Place,2451587,"Mays Chapel, MD",9.585257500,0.000000000,0.000000000,1.000000000,0.989010989,1.000000000,0.945054945,1.000000000,0.879120879
Nontribal,Census Place,2451800,"Mechanicsville, MD",14.325220000,0.000000000,0.000000000,1.000000000,0.963235294,0.992647059,0.669117647,0.860294118,0.551470588
Nontribal,Census Place,2451940,"Melwood, MD",7.478607500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.971830986,1.000000000,0.929577465
Nontribal,Census Place,2451945,"Mercersville, MD",0.842660000,0.000000000,0.000000000,0.750000000,0.000000000,0.500000000,0.125000000,0.000000000,0.000000000
Nontribal,Census Place,2452225,"Middleburg, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2452300,"Middle River, MD",36.129047500,0.000000000,0.000000000,1.000000000,0.965014577,1.000000000,0.973760933,0.991253644,0.860058309
Nontribal,Census Place,2452425,"Middletown, MD",5.582622500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.962264151
Nontribal,Census Place,2452475,"Midland, MD",0.315997500,0.000000000,0.000000000,1.000000000,0.666666667,1.000000000,0.666666667,0.333333333,0.000000000
Nontribal,Census Place,2452525,"Midlothian, MD",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.947368421
Nontribal,Census Place,2452562,"Milford Mill, MD",18.222522500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.994219653,0.994219653,0.965317919
Nontribal,Census Place,2452825,"Millington, MD",1.895985000,0.000000000,0.000000000,1.000000000,0.666666667,0.888888889,0.388888889,0.888888889,0.388888889
Nontribal,Census Place,2452975,"Mitchellville, MD",12.850565000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.983606557,0.991803279,0.893442623
Nontribal,Census Place,2453100,"Monrovia, MD",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2453325,"Montgomery Village, MD",10.849247500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.922330097
Nontribal,Census Place,2453625,"Morningside, MD",1.685320000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2453700,"Moscow, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2453750,"Mount Aetna, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.571428571,1.000000000,1.000000000,0.942857143,0.828571429
Nontribal,Census Place,2453800,"Mountain Lake Park, MD",5.266625000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.980000000,1.000000000,0.780000000
Nontribal,Census Place,2453875,"Mount Airy, MD",10.849247500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.980582524
Nontribal,Census Place,2453925,"Mount Briar, MD",1.579987500,0.000000000,0.000000000,1.000000000,0.866666667,1.000000000,0.933333333,0.933333333,0.800000000
Nontribal,Census Place,2454125,"Mount Lena, MD",3.475972500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2454275,"Mount Rainier, MD",1.790652500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2454325,"Mount Savage, MD",2.317315000,0.000000000,0.000000000,0.954545455,0.136363636,0.545454545,0.090909091,0.318181818,0.000000000
Nontribal,Census Place,2454375,"Mount Vernon, MD",42.027667500,0.000000000,0.000000000,1.000000000,0.446115288,0.822055138,0.441102757,0.390977444,0.145363409
Nontribal,Census Place,2454875,"Myersville, MD",2.949310000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.964285714,1.000000000,0.821428571
Nontribal,Census Place,2454925,"Nanticoke, MD",7.267942500,0.000000000,0.000000000,0.550724638,0.130434783,0.217391304,0.000000000,0.173913043,0.000000000
Nontribal,Census Place,2454930,"Nanticoke Acres, MD",0.737327500,0.000000000,0.000000000,0.428571429,0.000000000,0.142857143,0.000000000,0.142857143,0.000000000
Nontribal,Census Place,2455000,"National, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000
Nontribal,Census Place,2455018,"National Harbor, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2455050,"Naval Academy, MD",2.211982500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.952380952
Nontribal,Census Place,2455325,"Newark, MD",25.490465000,0.000000000,0.000000000,1.000000000,0.615702479,0.669421488,0.190082645,0.433884298,0.128099174
Nontribal,Census Place,2455400,"New Carrollton, MD",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2455650,"New Market, MD",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2455925,"New Windsor, MD",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.866666667
Nontribal,Census Place,2455950,"Nikep, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2456300,"North Beach, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2456337,"North Bethesda, MD",23.489147500,0.000000000,0.000000000,1.000000000,0.995515695,1.000000000,0.973094170,0.995515695,0.874439462
Nontribal,Census Place,2456375,"North Brentwood, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2456400,"North Chevy Chase, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000
Nontribal,Census Place,2456450,"North East, MD",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.982758621
Nontribal,Census Place,2456712,"North Kensington, MD",4.002635000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.973684211
Nontribal,Census Place,2456725,"North Laurel, MD",17.274530000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.987804878,1.000000000,0.890243902
Nontribal,Census Place,2456875,"North Potomac, MD",17.485195000,0.000000000,0.000000000,1.000000000,0.993975904,1.000000000,0.921686747,0.987951807,0.728915663
Nontribal,Census Place,2457650,"Oakland, MD",7.162610000,0.000000000,0.000000000,1.000000000,0.985294118,1.000000000,0.970588235,1.000000000,0.750000000
Nontribal,Census Place,2458215,"Ocean, MD",0.105332500,0.000000000,0.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2458225,"Ocean City, MD",25.911795000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.817073171,1.000000000,0.731707317
Nontribal,Census Place,2458275,"Ocean Pines, MD",24.542472500,0.000000000,0.000000000,1.000000000,0.969957082,0.965665236,0.360515021,0.819742489,0.266094421
Nontribal,Census Place,2458300,"Odenton, MD",39.078357500,0.000000000,0.000000000,1.000000000,0.994609164,1.000000000,0.989218329,0.983827493,0.946091644
Nontribal,Census Place,2458775,"Oldtown, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2458900,"Olney, MD",43.080992500,0.000000000,0.000000000,1.000000000,0.987775061,0.997555012,0.892420538,0.963325183,0.782396088
Nontribal,Census Place,2459325,"Overlea, MD",7.794605000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986486486
Nontribal,Census Place,2459375,"Owings, MD",10.533250000,0.000000000,0.000000000,1.000000000,0.930000000,1.000000000,0.340000000,0.830000000,0.290000000
Nontribal,Census Place,2459425,"Owings Mills, MD",24.858470000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957627119
Nontribal,Census Place,2459450,"Oxford, MD",2.422647500,0.000000000,0.000000000,1.000000000,0.913043478,0.565217391,0.565217391,0.565217391,0.565217391
Nontribal,Census Place,2459500,"Oxon Hill, MD",17.590527500,0.000000000,0.000000000,1.000000000,0.994011976,1.000000000,0.988023952,1.000000000,0.964071856
Nontribal,Census Place,2459787,"Paramount-Long Meadow, MD",5.477290000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2460275,"Parkville, MD",11.375910000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2460325,"Parole, MD",31.389085000,0.000000000,0.000000000,1.000000000,0.966442953,1.000000000,0.976510067,0.983221477,0.889261745
Nontribal,Census Place,2460425,"Parsonsburg, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.714285714,1.000000000,0.657142857,0.828571429,0.257142857
Nontribal,Census Place,2460475,"Pasadena, MD",43.607655000,0.000000000,0.000000000,1.000000000,0.978260870,1.000000000,0.968599034,0.983091787,0.840579710
Nontribal,Census Place,2460770,"Pecktonville, MD",1.790652500,0.000000000,0.000000000,1.000000000,0.823529412,1.000000000,0.705882353,1.000000000,0.529411765
Nontribal,Census Place,2460950,"Peppermill Village, MD",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2460975,"Perry Hall, MD",18.117190000,0.000000000,0.000000000,1.000000000,0.947674419,0.988372093,0.965116279,0.959302326,0.936046512
Nontribal,Census Place,2461075,"Perryman, MD",14.430552500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.992700730,1.000000000,0.941605839
Nontribal,Census Place,2461150,"Perryville, MD",7.267942500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2461400,"Pikesville, MD",32.337077500,0.000000000,0.000000000,1.000000000,0.947882736,1.000000000,0.931596091,0.941368078,0.814332248
Nontribal,Census Place,2461700,"Pinesburg, MD",1.790652500,0.000000000,0.000000000,1.000000000,0.941176471,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2461875,"Piney Point, MD",4.950627500,0.000000000,0.000000000,1.000000000,0.957446809,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2462025,"Pittsville, MD",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2462100,"Pleasant Grove, MD",4.213300000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2462175,"Pleasant Hills, MD",11.375910000,0.000000000,0.000000000,1.000000000,0.787037037,0.962962963,0.962962963,0.944444444,0.861111111
Nontribal,Census Place,2462475,"Pocomoke City, MD",11.481242500,0.000000000,0.000000000,1.000000000,0.853211009,1.000000000,0.981651376,1.000000000,0.944954128
Nontribal,Census Place,2462575,"Point of Rocks, MD",2.843977500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2462675,"Pomfret, MD",7.267942500,0.000000000,0.000000000,1.000000000,0.666666667,0.869565217,0.405797101,0.405797101,0.144927536
Nontribal,Census Place,2462775,"Pondsville, MD",0.737327500,0.000000000,0.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,0.714285714
Nontribal,Census Place,2462850,"Poolesville, MD",10.533250000,0.000000000,0.000000000,1.000000000,0.980000000,1.000000000,0.820000000,0.970000000,0.650000000
Nontribal,Census Place,2463075,"Port Deposit, MD",6.109285000,0.000000000,0.000000000,1.000000000,0.706896552,0.982758621,0.965517241,0.948275862,0.758620690
Nontribal,Census Place,2463225,"Port Tobacco Village, MD",0.421330000,0.000000000,0.000000000,1.000000000,0.250000000,1.000000000,0.750000000,0.250000000,0.000000000
Nontribal,Census Place,2463300,"Potomac, MD",70.678107500,0.000000000,0.000000000,1.000000000,0.923994039,0.949329359,0.791356185,0.855439642,0.636363636
Nontribal,Census Place,2463375,"Potomac Heights, MD",3.686637500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2463425,"Potomac Park, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2463725,"Powellville, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.951219512
Nontribal,Census Place,2463825,"Preston, MD",1.369322500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2463950,"Prince Frederick, MD",10.006587500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.968421053,1.000000000,0.863157895
Nontribal,Census Place,2464000,"Princess Anne, MD",4.213300000,0.000000000,0.000000000,1.000000000,0.975000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2464375,"Pylesville, MD",12.639900000,0.000000000,0.000000000,1.000000000,0.991666667,1.000000000,0.875000000,0.950000000,0.708333333
Nontribal,Census Place,2464475,"Quantico, MD",5.898620000,0.000000000,0.000000000,1.000000000,0.910714286,1.000000000,0.696428571,1.000000000,0.696428571
Nontribal,Census Place,2464495,"Queen Anne, MD",23.489147500,0.000000000,0.000000000,1.000000000,0.986547085,1.000000000,0.959641256,0.977578475,0.856502242
Nontribal,Census Place,2464500,"Queen Anne, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2464568,"Queensland, MD",12.639900000,0.000000000,0.000000000,1.000000000,0.983333333,1.000000000,0.991666667,0.991666667,0.883333333
Nontribal,Census Place,2464600,"Queenstown, MD",5.582622500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.943396226
Nontribal,Census Place,2464950,"Randallstown, MD",27.070452500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.988326848,0.996108949,0.891050584
Nontribal,Census Place,2465150,"Rawlings, MD",2.317315000,0.000000000,0.000000000,1.000000000,0.954545455,1.000000000,0.954545455,1.000000000,0.590909091
Nontribal,Census Place,2465312,"Redland, MD",19.591845000,0.000000000,0.000000000,1.000000000,0.989247312,1.000000000,0.951612903,0.989247312,0.838709677
Nontribal,Census Place,2465550,"Reid, MD",0.315997500,0.000000000,0.000000000,1.000000000,0.333333333,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2465600,"Reisterstown, MD",13.587892500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.930232558
Nontribal,Census Place,2466000,"Ridgely, MD",4.845295000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.978260870,1.000000000,0.891304348
Nontribal,Census Place,2466150,"Ringgold, MD",0.842660000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2466275,"Rising Sun, MD",4.529297500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976744186
Nontribal,Census Place,2466400,"Riva, MD",7.689272500,0.000000000,0.000000000,1.000000000,0.904109589,1.000000000,0.986301370,0.972602740,0.890410959
Nontribal,Census Place,2466635,"Riverdale Park, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Nontribal,Census Place,2466762,"Riverside, MD",6.951945000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
